season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1805,Portland State,NA,NA,NA,Starting Lineup - Bryce Canda,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1388,Duke,NA,NA,NA,Starting Lineup - Grayson Allen,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1805,Portland State,NA,NA,NA,Starting Lineup - Michael Mayhew,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1388,Duke,NA,NA,NA,Starting Lineup - Wendell Carter Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1388,Duke,NA,NA,NA,Starting Lineup - Trevon Duval,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1805,Portland State,NA,NA,NA,Starting Lineup - Traylin Farris,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1805,Portland State,NA,NA,NA,Starting Lineup - Ryan Edwards,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1805,Portland State,NA,NA,NA,Starting Lineup - Deante Strickland,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1388,Duke,NA,NA,NA,Starting Lineup - Marvin Bagley III,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
2017-18,2017-11-23,1981398,1,1,1,Duke,Portland State,Blue Devils,Vikings,4,4,0,0,0,1388,Duke,NA,NA,NA,Starting Lineup - Gary Trent Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grayson Allen,Wendell Carter Jr.,Trevon Duval,Marvin Bagley III,Gary Trent Jr.,Bryce Canda,Michael Mayhew,Traylin Farris,Ryan Edwards,Deante Strickland
