season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1685,Washington,NA,NA,NA,Starting Lineup - David Crisp,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1686,Washington State,NA,NA,NA,Starting Lineup - Viont'e Daniels,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1686,Washington State,NA,NA,NA,Starting Lineup - Carter Skaggs,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1686,Washington State,NA,NA,NA,Starting Lineup - Malachi Flynn,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1686,Washington State,NA,NA,NA,Starting Lineup - Drick Bernstine,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1685,Washington,NA,NA,NA,Starting Lineup - Noah Dickerson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1686,Washington State,NA,NA,NA,Starting Lineup - Robert Franks,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1685,Washington,NA,NA,NA,Starting Lineup - Jaylen Nowell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1685,Washington,NA,NA,NA,Starting Lineup - Sam Timmins,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
2017-18,2018-01-06,1967384,1,0,1,Washington State,Washington,Cougars,Huskies,4,4,0,0,0,1685,Washington,NA,NA,NA,Starting Lineup - Matisse Thybulle,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Viont'e Daniels,Carter Skaggs,Malachi Flynn,Drick Bernstine,Robert Franks,David Crisp,Noah Dickerson,Jaylen Nowell,Sam Timmins,Matisse Thybulle
