season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Anthony Polite,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Wyatt Wilkes,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Malik Osborne,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Max Lorca-Lloyd,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - RayQuan Evans,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Jordan Dingle,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Jelani Williams,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Jonah Charles,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Caleb Mills,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
2021-22,2021-11-10,2383152,1,0,1,Florida State,Penn,Seminoles,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Michael Wang,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Anthony Polite,Wyatt Wilkes,Malik Osborne,RayQuan Evans,Caleb Mills,Max Lorca-Lloyd,Jordan Dingle,Jelani Williams,Jonah Charles,Michael Wang
