season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Harper Kamp,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Jorge Gutierrez,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1668,UCLA,NA,NA,NA,Starting Lineup - Jerime Anderson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1668,UCLA,NA,NA,NA,Starting Lineup - David Wear,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1668,UCLA,NA,NA,NA,Starting Lineup - Travis Wear,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Justin Cobbs,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Allen Crabbe,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1668,UCLA,NA,NA,NA,Starting Lineup - Tyler Lamb,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1668,UCLA,NA,NA,NA,Starting Lineup - Lazeric Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,1,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - David Kravish,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
2011-12,2012-02-11,1074705,2,0,1,UCLA,California,Bruins,Golden Bears,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,UCLA,1,NA,Jerime Anderson,David Wear,Travis Wear,Tyler Lamb,Lazeric Jones,Harper Kamp,Jorge Gutierrez,Justin Cobbs,Allen Crabbe,David Kravish
