season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1646,Tennessee,NA,NA,NA,Starting Lineup - Trae Golden,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1646,Tennessee,NA,NA,NA,Starting Lineup - Jordan McRae,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1284,Alabama,NA,NA,NA,Starting Lineup - Trevor Releford,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1646,Tennessee,NA,NA,NA,Starting Lineup - Josh Richardson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1284,Alabama,NA,NA,NA,Starting Lineup - Rodney Cooper,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1284,Alabama,NA,NA,NA,Starting Lineup - Moussa Gueye,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1284,Alabama,NA,NA,NA,Starting Lineup - Trevor Lacey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1284,Alabama,NA,NA,NA,Starting Lineup - Levi Randolph,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1646,Tennessee,NA,NA,NA,Starting Lineup - Jarnell Stokes,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
2012-13,2013-03-15,1315760,1,1,1,Alabama,Tennessee,Crimson Tide,Volunteers,4,4,0,0,0,1646,Tennessee,NA,NA,NA,Starting Lineup - Armani Moore,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trevor Releford,Rodney Cooper,Moussa Gueye,Trevor Lacey,Levi Randolph,Trae Golden,Jordan McRae,Josh Richardson,Jarnell Stokes,Armani Moore
