season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1471,Louisiana Tech,NA,NA,NA,Starting Lineup - Erik McCree,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1607,Southern Miss,NA,NA,NA,Starting Lineup - Quinton Campbell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1471,Louisiana Tech,NA,NA,NA,Starting Lineup - Omar Sherman,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1471,Louisiana Tech,NA,NA,NA,Starting Lineup - Jacobi Boykins,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1607,Southern Miss,NA,NA,NA,Starting Lineup - Eddie Davis III,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1607,Southern Miss,NA,NA,NA,Starting Lineup - Kevin Holland,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1471,Louisiana Tech,NA,NA,NA,Starting Lineup - Derric Jean,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1607,Southern Miss,NA,NA,NA,Starting Lineup - Raheem Watts,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1607,Southern Miss,NA,NA,NA,Starting Lineup - Cortez Edwards,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
2016-17,2017-01-01,1689410,1,0,1,Southern Miss,Louisiana Tech,Golden Eagles,Bulldogs,4,4,0,0,0,1471,Louisiana Tech,NA,NA,NA,Starting Lineup - DaQuan Bracey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Quinton Campbell,Eddie Davis III,Kevin Holland,Raheem Watts,Cortez Edwards,Erik McCree,Omar Sherman,Jacobi Boykins,Derric Jean,DaQuan Bracey
