season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1557,Ohio State,NA,NA,NA,Starting Lineup - Kam Williams,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Christian Vital,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Jalen Adams,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1557,Ohio State,NA,NA,NA,Starting Lineup - Jae'Sean Tate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Amida Brimah,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1557,Ohio State,NA,NA,NA,Starting Lineup - Micah Potter,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Rodney Purvis,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Steven Enoch,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1557,Ohio State,NA,NA,NA,Starting Lineup - JaQuan Lyle,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
2016-17,2016-12-10,1682035,1,0,1,Ohio State,Connecticut,Buckeyes,Huskies,4,4,0,0,0,1557,Ohio State,NA,NA,NA,Starting Lineup - Marc Loving,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kam Williams,Jae'Sean Tate,Micah Potter,JaQuan Lyle,Marc Loving,Christian Vital,Jalen Adams,Amida Brimah,Rodney Purvis,Steven Enoch
