season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1486,Marshall,NA,NA,NA,Starting Lineup - Terrence Thompson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1500,Middle Tennessee,NA,NA,NA,Starting Lineup - Tyrik Dixon,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1500,Middle Tennessee,NA,NA,NA,Starting Lineup - Ed Simpson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1500,Middle Tennessee,NA,NA,NA,Starting Lineup - Reggie Upshaw,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1500,Middle Tennessee,NA,NA,NA,Starting Lineup - JaCorey Williams,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1500,Middle Tennessee,NA,NA,NA,Starting Lineup - Giddy Potts,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1486,Marshall,NA,NA,NA,Starting Lineup - Austin Loop,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1486,Marshall,NA,NA,NA,Starting Lineup - Ryan Taylor,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1486,Marshall,NA,NA,NA,Starting Lineup - Jon Elmore,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
2016-17,2017-03-11,1733482,1,1,1,Middle Tennessee,Marshall,Blue Raiders,Thundering Herd,4,4,0,0,0,1486,Marshall,NA,NA,NA,Starting Lineup - Stevie Browning,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrik Dixon,Ed Simpson,Reggie Upshaw,JaCorey Williams,Giddy Potts,Terrence Thompson,Austin Loop,Ryan Taylor,Jon Elmore,Stevie Browning
