season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Ryan Boatright,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Rodney Purvis,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1343,Central Connecticut State,NA,NA,NA,Starting Lineup - Khalen Cumberlander,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1343,Central Connecticut State,NA,NA,NA,Starting Lineup - Greg Andrade,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1343,Central Connecticut State,NA,NA,NA,Starting Lineup - Brandon Peel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Amida Brimah,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Kentan Facey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1343,Central Connecticut State,NA,NA,NA,Starting Lineup - Matt Mobley,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1343,Central Connecticut State,NA,NA,NA,Starting Lineup - Faronte Drakeford,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
2014-15,2014-12-28,1470313,1,0,1,Connecticut,Central Connecticut State,Huskies,Blue Devils,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Daniel Hamilton,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ryan Boatright,Rodney Purvis,Amida Brimah,Kentan Facey,Daniel Hamilton,Khalen Cumberlander,Greg Andrade,Brandon Peel,Matt Mobley,Faronte Drakeford
