season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1407,Florida,NA,NA,NA,Starting Lineup - Kerry Blackshear Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1611,South Carolina,NA,NA,NA,Starting Lineup - Maik Kotsar,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1611,South Carolina,NA,NA,NA,Starting Lineup - Jair Bolden,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1611,South Carolina,NA,NA,NA,Starting Lineup - Justin Minaya,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1407,Florida,NA,NA,NA,Starting Lineup - Andrew Nembhard,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1407,Florida,NA,NA,NA,Starting Lineup - Noah Locke,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1407,Florida,NA,NA,NA,Starting Lineup - Keyontae Johnson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1611,South Carolina,NA,NA,NA,Starting Lineup - AJ Lawson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1611,South Carolina,NA,NA,NA,Starting Lineup - Keyshawn Bryant,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,1,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1407,Florida,NA,NA,NA,Starting Lineup - Scottie Lewis,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2019-20,2020-01-07,2188485,2,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Florida,1
2019-20,2020-01-07,2188485,4,0,1,South Carolina,Florida,Gamecocks,Gators,4,4,0,0,0,1407,Florida,2393,1193,7,Maik Kotsar steals the ball from Keyontae Johnson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Florida,South Carolina,1
