season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Lewis Sullivan,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1523,Charlotte,NA,NA,NA,Starting Lineup - Jon Davis,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Jeremiah Bell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Zack Bryant,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Makhtar Gueye,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Jalen Perry,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1523,Charlotte,NA,NA,NA,Starting Lineup - Jailan Haslem,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1523,Charlotte,NA,NA,NA,Starting Lineup - Jaylan McGill,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1523,Charlotte,NA,NA,NA,Starting Lineup - Malik Martin,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
2018-19,2019-02-09,2086930,1,0,1,UAB,Charlotte,Blazers,49ers,4,4,0,0,0,1523,Charlotte,NA,NA,NA,Starting Lineup - Cooper Robb,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Lewis Sullivan,Jeremiah Bell,Zack Bryant,Makhtar Gueye,Jalen Perry,Jon Davis,Jailan Haslem,Jaylan McGill,Malik Martin,Cooper Robb
