season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - RayJ Dennis,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Jayden Nunn,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Jalen Bridges,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Ja'Kobe Walter,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Johni Broome,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Jonathan Tchamwa Tchatchoua,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Jaylin Williams,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Tre Donaldson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Chris Moore,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
2023-24,2023-11-07,2590084,1,0,1,Baylor,Auburn,Bears,Tigers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Denver Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,RayJ Dennis,Jayden Nunn,Jalen Bridges,Ja'Kobe Walter,Jonathan Tchamwa Tchatchoua,Johni Broome,Jaylin Williams,Tre Donaldson,Chris Moore,Denver Jones
