season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Eugene Omoruyi,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1449,Iowa,NA,NA,NA,Starting Lineup - CJ Fredrick,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - LJ Figueroa,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Will Richardson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1449,Iowa,NA,NA,NA,Starting Lineup - Jordan Bohannon,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Chris Duarte,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1449,Iowa,NA,NA,NA,Starting Lineup - Luka Garza,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1449,Iowa,NA,NA,NA,Starting Lineup - Connor McCaffery,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1449,Iowa,NA,NA,NA,Starting Lineup - Joe Wieskamp,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
2020-21,2021-03-22,2320005,1,1,1,Iowa,Oregon,Hawkeyes,Ducks,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Eric Williams Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,CJ Fredrick,Jordan Bohannon,Luka Garza,Connor McCaffery,Joe Wieskamp,Eugene Omoruyi,LJ Figueroa,Will Richardson,Chris Duarte,Eric Williams Jr.
