season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1547,Northwestern,NA,NA,NA,Starting Lineup - Drew Crawford,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1862,IUPUI,NA,NA,NA,Starting Lineup - Donovan Gibbs,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1862,IUPUI,NA,NA,NA,Starting Lineup - Mitch Patton,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1547,Northwestern,NA,NA,NA,Starting Lineup - JerShon Cobb,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1547,Northwestern,NA,NA,NA,Starting Lineup - Dave Sobolewski,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1862,IUPUI,NA,NA,NA,Starting Lineup - Ian Chiles,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1862,IUPUI,NA,NA,NA,Starting Lineup - Marcellus Barksdale,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1547,Northwestern,NA,NA,NA,Starting Lineup - Alex Olah,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1547,Northwestern,NA,NA,NA,Starting Lineup - Sanjay Lumpkin,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
2013-14,2013-11-22,1359252,1,0,1,Northwestern,IUPUI,Wildcats,Jaguars,4,4,0,0,0,1862,IUPUI,NA,NA,NA,Starting Lineup - Khufu Najee,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Drew Crawford,JerShon Cobb,Dave Sobolewski,Alex Olah,Sanjay Lumpkin,Donovan Gibbs,Mitch Patton,Ian Chiles,Marcellus Barksdale,Khufu Najee
