season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Norchad Omier,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Landon Moore,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Wooga Poplar,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Josh Cohen,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Bensley Joseph,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Jordan Miller,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Brad McCabe,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Cam Gregory,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Maxwell Land,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
2022-23,2022-12-17,2489582,1,0,1,Miami (FL),Saint Francis U,Hurricanes,Red Flash,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Isaiah Wong,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Norchad Omier,Wooga Poplar,Bensley Joseph,Jordan Miller,Isaiah Wong,Landon Moore,Josh Cohen,Brad McCabe,Cam Gregory,Maxwell Land
