season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1937,St. Thomas (FL),NA,NA,NA,Starting Lineup - D'Andre Johnson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1415,Florida Atlantic,NA,NA,NA,Starting Lineup - Brandon Weatherspoon,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1937,St. Thomas (FL),NA,NA,NA,Starting Lineup - Milton Matthews,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1415,Florida Atlantic,NA,NA,NA,Starting Lineup - Jalen Gaffney,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1937,St. Thomas (FL),NA,NA,NA,Starting Lineup - James Harris III,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1415,Florida Atlantic,NA,NA,NA,Starting Lineup - Vladislav Goldin,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1937,St. Thomas (FL),NA,NA,NA,Starting Lineup - Fred Mulbah,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1937,St. Thomas (FL),NA,NA,NA,Starting Lineup - Jordan Hernandez,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1415,Florida Atlantic,NA,NA,NA,Starting Lineup - Nick Boyd,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
2022-23,2022-12-14,2498002,1,0,1,Florida Atlantic,St. Thomas (FL),Owls,Bobcats,4,4,0,0,0,1415,Florida Atlantic,NA,NA,NA,Starting Lineup - Bryan Greenlee,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brandon Weatherspoon,Jalen Gaffney,Vladislav Goldin,Nick Boyd,Bryan Greenlee,D'Andre Johnson,Milton Matthews,James Harris III,Fred Mulbah,Jordan Hernandez
